,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,pass_success,total_shots,shot_accuracy,shot_off_target,shot_on_target,accurate_long_balls,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
966,2,0,0.7478991596638656,0,3,2,12,25,0.78125,0,0.0,0,0,1,0,6,32,47,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7.7
967,1,0,0.7478991596638656,0,2,0,5,25,0.9615384615384616,0,0.0,0,0,4,0,5,26,33,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.5
968,1,2,0.7478991596638656,0,2,0,5,14,0.6666666666666666,0,0.0,0,0,4,0,11,21,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.2
969,2,0,0.7478991596638656,0,3,2,3,13,0.5909090909090909,0,0.0,0,0,10,0,19,22,31,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8.0
970,2,0,0.7478991596638656,0,3,1,7,17,0.68,0,0.0,0,0,10,0,18,25,37,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.4
971,0,0,0.7478991596638656,1,1,0,2,16,0.6666666666666666,0,0.0,0,0,5,0,13,24,30,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7.0
972,1,0,0.7478991596638656,0,2,1,4,20,0.625,0,0.0,0,0,8,0,20,32,40,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.1
973,0,2,0.7478991596638656,1,1,1,8,13,0.7222222222222222,0,0.0,0,0,3,0,8,18,30,0,0,1,0,0,0,0,1,0,1,10,1,1,0,0,0,0,0,5.8
974,0,0,0.7478991596638656,0,2,0,2,10,0.625,0,0.0,0,0,3,0,9,16,21,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.8
975,0,0,0.7478991596638656,0,1,1,1,13,0.2826086956521739,0,0.0,0,0,9,0,42,46,51,0,1,1,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,7.3
976,0,0,0.7394957983193278,1,1,1,6,31,1.0,0,0.0,0,0,9,0,9,31,39,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.5
977,3,4,0.7478991596638656,0,9,8,7,11,0.55,0,0.0,0,0,2,0,10,20,38,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.5
978,0,0,0.7478991596638656,0,0,0,3,17,0.7083333333333334,0,0.0,0,0,4,0,11,24,28,0,1,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,6.8
979,1,0,0.7478991596638656,0,1,1,2,24,0.7272727272727273,0,0.0,0,0,10,0,18,33,39,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.8
980,2,4,0.7478991596638656,0,3,0,4,14,0.7777777777777778,0,0.0,0,0,7,0,11,18,26,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,4.7
981,1,0,0.7478991596638656,0,1,1,0,9,0.3103448275862069,0,0.0,0,0,8,0,28,29,36,0,0,1,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,6.3
982,2,0,0.7478991596638656,2,1,0,6,15,0.9375,0,0.0,0,0,6,0,7,16,29,0,1,3,0,0,0,0,2,0,0,7,1,1,0,0,0,0,0,7.8
983,1,0,0.7478991596638656,1,3,1,3,20,0.7142857142857143,0,0.0,0,0,5,0,13,28,37,0,1,2,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6.5
984,0,0,0.7478991596638656,0,1,0,5,16,0.64,0,0.0,0,0,7,0,15,25,31,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4.6
985,5,0,0.7478991596638656,0,7,5,4,18,0.8181818181818182,0,0.0,0,0,1,0,5,22,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.8
986,8,3,0.7478991596638656,0,11,7,5,20,0.625,0,0.0,0,0,6,0,18,32,50,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.5
987,7,0,0.7478991596638656,0,9,4,1,14,0.6363636363636364,0,0.0,0,0,10,0,17,22,34,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,7.9
988,0,0,0.7478991596638656,0,0,0,5,17,0.7083333333333334,0,0.0,0,0,14,0,21,24,30,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.9
989,1,0,0.7478991596638656,0,2,1,6,26,0.8965517241379308,0,0.0,0,0,11,0,14,29,38,0,1,1,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,4.9
990,1,0,0.7478991596638656,0,1,1,5,23,0.696969696969697,0,0.0,0,0,10,0,20,33,40,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,7.3
991,1,0,0.7478991596638656,1,3,2,8,12,0.75,0,0.0,0,0,5,0,9,16,30,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.4
992,3,0,0.7478991596638656,0,5,2,9,22,0.5945945945945946,0,0.0,0,0,6,1,21,37,54,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7.9
993,3,0,0.7478991596638656,1,4,2,2,14,0.7368421052631579,0,0.0,0,0,7,0,12,19,26,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.6
994,0,0,0.7478991596638656,1,1,0,6,12,0.8571428571428571,0,0.0,0,0,3,0,5,14,23,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,5.8
995,1,0,0.7478991596638656,0,3,3,6,11,0.6470588235294118,0,0.0,0,0,1,0,7,17,27,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.8
996,1,0,0.7478991596638656,1,1,0,5,25,0.6578947368421053,0,0.0,0,0,9,0,22,38,49,0,1,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,7.5
997,3,0,0.7478991596638656,0,3,1,4,26,0.8125,0,0.0,0,0,2,0,7,32,41,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.8
998,0,0,0.7478991596638656,0,0,0,4,15,0.8333333333333334,0,0.0,0,0,3,0,5,18,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4.3
999,2,0,0.7478991596638656,0,4,1,5,8,0.3636363636363637,0,0.0,0,0,5,0,19,22,34,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.7
1000,2,0,0.7478991596638656,1,4,1,4,14,0.7,0,0.0,0,0,5,0,11,20,29,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.3
1001,1,2,0.7478991596638656,0,4,4,6,28,0.7567567567567568,0,0.0,0,0,12,0,21,37,49,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.7
1002,2,0,0.7478991596638656,0,3,1,1,10,0.4,0,0.0,0,0,7,0,22,25,32,0,1,0,0,0,0,0,2,0,0,6,0,0,1,0,0,1,0,6.5
1003,2,0,0.7478991596638656,0,5,3,8,14,0.7777777777777778,0,0.0,0,0,2,0,6,18,33,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.6
1004,2,0,0.7478991596638656,0,2,2,3,25,0.8928571428571429,0,0.0,0,0,2,0,5,28,35,0,1,1,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,7.4
1005,0,3,0.7478991596638656,0,0,0,3,19,0.76,0,0.0,0,0,6,0,12,25,28,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.3
1006,1,2,0.7478991596638656,0,1,0,5,21,0.6774193548387096,0,0.0,0,0,4,0,13,31,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.6
1007,2,0,0.7478991596638656,0,4,2,10,20,0.8,0,0.0,0,0,5,0,10,25,42,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,6.5
1008,2,0,0.7478991596638656,0,3,2,6,21,0.84,0,0.0,0,0,1,0,5,25,39,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.1
1009,0,0,0.7478991596638656,0,1,0,3,18,0.8181818181818182,0,0.0,0,0,6,0,9,22,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.1
1010,0,2,0.7478991596638656,1,2,1,11,21,0.5384615384615384,0,0.0,0,0,9,1,27,39,56,0,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,5.5
1011,1,0,0.7478991596638656,0,1,1,3,14,0.6086956521739131,0,0.0,0,0,7,0,16,23,31,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.2
1012,2,0,0.7478991596638656,1,2,1,8,23,0.7931034482758621,0,0.0,0,0,4,1,10,29,44,0,1,3,0,0,0,0,2,0,0,12,0,0,1,0,0,0,0,7.2
1013,1,0,0.7478991596638656,0,1,1,2,16,0.6666666666666666,0,0.0,0,0,7,0,13,24,28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.3
1014,4,4,0.7478991596638656,0,6,5,5,13,0.8125,0,0.0,0,0,1,0,4,16,27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,5.4
1015,3,0,0.7478991596638656,0,5,4,6,15,0.75,0,0.0,0,0,2,0,7,20,36,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.2
1016,1,0,0.7478991596638656,1,1,1,3,14,0.4827586206896552,0,0.0,0,0,7,0,21,29,37,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,8.1
1017,2,0,0.7478991596638656,2,3,2,4,22,0.6111111111111112,0,0.0,0,0,4,0,16,36,47,0,1,4,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,7.9
1018,3,0,0.7478991596638656,0,3,2,4,13,0.5652173913043478,0,0.0,0,0,8,0,18,23,33,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.7
1019,3,2,0.7478991596638656,2,4,4,8,18,0.6,0,0.0,0,0,7,0,19,30,46,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.2
1020,1,0,0.7478991596638656,0,1,1,3,14,0.6666666666666666,0,0.0,0,0,2,0,9,21,26,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6.1
1021,0,0,0.7478991596638656,0,1,1,2,25,0.5952380952380952,0,0.0,0,0,9,0,26,42,45,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.7
1022,2,0,0.7478991596638656,0,3,1,4,15,0.6521739130434783,0,0.0,0,0,8,0,16,23,36,0,0,1,0,1,1,0,3,0,0,11,0,0,2,0,0,0,0,8.0
1023,3,0,0.7478991596638656,0,4,3,3,25,1.0,0,0.0,0,0,4,0,4,25,35,0,0,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,8.3
1024,0,0,0.7478991596638656,0,0,0,2,20,0.8695652173913043,0,0.0,0,0,1,0,4,23,26,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.3
1025,3,0,0.7478991596638656,0,3,1,4,14,0.6363636363636364,0,0.0,0,0,8,0,16,22,31,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8.2
1026,1,0,0.7478991596638656,0,3,1,8,28,0.7,0,0.0,0,0,11,0,22,40,53,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4.8
1027,0,3,0.7478991596638656,0,0,0,3,18,0.9,0,0.0,0,0,2,0,3,20,26,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.5
1028,1,0,0.7478991596638656,0,3,2,2,18,0.75,0,0.0,0,0,10,0,16,24,30,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.7
1029,3,0,0.7478991596638656,1,3,3,4,17,0.5862068965517241,0,0.0,0,0,9,0,21,29,40,0,1,1,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,7.3
1030,0,0,0.7478991596638656,0,1,1,3,15,0.8823529411764706,0,0.0,0,0,3,0,5,17,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.8
1031,3,0,0.7478991596638656,0,6,3,2,20,0.8333333333333334,0,0.0,0,0,4,1,7,24,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.4
1032,1,0,0.7478991596638656,1,4,2,6,21,0.875,0,0.0,0,0,6,0,9,24,38,0,1,2,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,6.6
1033,4,0,0.7478991596638656,0,4,3,4,23,0.6571428571428571,0,0.0,0,0,8,0,19,35,46,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6.6
1034,1,0,0.7478991596638656,0,2,0,5,23,0.8518518518518519,0,0.0,0,0,5,0,8,27,37,0,1,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,7.0
1035,1,0,0.7478991596638656,0,4,3,3,10,0.8333333333333334,0,0.0,0,0,3,0,5,12,20,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.8
1036,3,3,0.7478991596638656,0,4,2,7,18,0.8181818181818182,0,0.0,0,0,4,0,8,22,35,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.4
1037,2,0,0.7478991596638656,0,3,3,6,19,0.6785714285714286,0,0.0,0,0,3,0,12,28,40,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5.5
1038,2,0,0.7478991596638656,0,3,1,2,15,0.6,0,0.0,0,0,11,0,21,25,33,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.9
1039,0,0,0.7478991596638656,0,1,1,2,16,0.8421052631578947,0,0.0,0,0,5,0,8,19,24,0,1,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,5.9
1040,2,0,0.7478991596638656,1,2,1,4,24,0.8571428571428571,0,0.0,0,0,5,0,9,28,38,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.7
1041,2,0,0.7478991596638656,1,3,1,3,18,0.8571428571428571,0,0.0,0,0,2,0,5,21,29,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.3
1042,2,0,0.7478991596638656,0,1,1,6,15,0.6521739130434783,0,0.0,0,0,3,0,10,23,33,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,7.7
1043,1,0,0.7478991596638656,0,4,1,1,22,0.8148148148148148,0,0.0,0,0,6,0,11,27,33,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.4
1044,2,0,0.7478991596638656,1,2,2,2,9,0.3333333333333333,0,0.0,0,0,9,0,27,27,33,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8.0
1045,2,0,0.7478991596638656,0,4,3,6,14,0.6363636363636364,0,0.0,0,0,4,0,11,22,33,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.7
1046,1,0,0.7478991596638656,0,1,0,7,17,0.8947368421052632,0,0.0,0,0,5,0,7,19,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.0
1047,1,0,0.7478991596638656,0,1,1,4,13,0.6190476190476191,0,0.0,0,0,5,0,13,21,29,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7.1
1048,2,0,0.7478991596638656,0,3,1,3,14,0.4117647058823529,0,0.0,0,0,9,0,27,34,41,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.6
1049,4,0,0.7478991596638656,2,4,4,9,9,0.42857142857142855,0,0.0,0,0,4,0,16,21,41,0,3,4,0,0,0,0,3,0,1,14,0,0,0,0,0,0,0,8.2
1050,3,0,0.7478991596638656,0,5,3,2,10,0.4761904761904762,0,0.0,0,0,1,0,12,21,30,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,8.0
1051,1,0,0.7478991596638656,0,1,1,3,18,0.9473684210526316,0,0.0,0,0,3,0,4,19,25,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.6
1052,5,3,0.7478991596638656,0,6,3,1,36,0.8,0,0.0,0,0,12,1,20,45,52,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.0
1053,1,2,0.7478991596638656,0,4,1,7,12,0.6,0,0.0,0,0,4,0,12,20,37,0,0,2,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,7.7
1054,3,0,0.7478991596638656,0,5,4,2,16,0.5,0,0.0,0,0,7,0,22,32,41,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8.0
1055,0,0,0.7478991596638656,0,4,4,1,19,0.76,0,0.0,0,0,8,0,14,25,33,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.1
1056,0,0,0.7478991596638656,1,1,1,5,10,0.38461538461538464,0,0.0,0,0,5,0,21,26,35,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.1
1057,3,0,0.7478991596638656,0,3,2,3,15,0.625,0,0.0,0,0,7,0,16,24,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.6
1058,0,0,0.7478991596638656,0,3,1,3,16,0.5714285714285714,0,0.0,0,0,6,0,17,28,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
1059,2,0,0.7478991596638656,0,2,1,3,22,0.9565217391304348,0,0.0,0,0,6,0,7,23,30,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7.3
1060,0,0,0.7478991596638656,0,1,1,4,21,0.75,0,0.0,0,0,9,0,16,28,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.8
1061,4,0,0.7478991596638656,0,5,2,6,20,0.6451612903225806,0,0.0,0,0,6,0,17,31,45,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,7.9
1062,1,0,0.7478991596638656,0,1,1,2,20,0.7692307692307693,0,0.0,0,0,5,0,11,26,33,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,6.2
1063,3,0,0.7478991596638656,0,3,2,2,16,0.5517241379310345,0,0.0,0,0,10,0,23,29,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.8
1064,3,2,0.7478991596638656,0,3,1,4,13,1.0,0,0.0,0,0,2,0,2,13,21,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.2
1065,2,0,0.7478991596638656,0,3,3,2,12,0.42857142857142855,0,0.0,0,0,5,0,21,28,37,0,1,1,0,0,0,1,2,0,0,4,1,1,1,0,0,0,0,7.5
1066,3,0,0.7478991596638656,0,3,1,9,21,0.7241379310344828,0,0.0,0,0,9,0,17,29,41,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.9
1067,2,0,0.7478991596638656,0,3,3,5,19,0.5277777777777778,0,0.0,0,0,14,0,31,36,46,0,1,0,0,0,0,0,2,0,0,11,1,1,0,0,0,1,0,7.6
1068,2,0,0.7478991596638656,0,3,0,4,15,0.5,0,0.0,0,0,10,0,25,30,38,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,7.0
1069,0,0,0.7478991596638656,0,0,0,5,22,0.7857142857142857,0,0.0,0,0,4,0,10,28,33,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4.8
1070,1,0,0.7478991596638656,0,2,1,4,11,0.6111111111111112,0,0.0,0,0,5,0,12,18,27,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.1
1071,2,0,0.7478991596638656,1,2,1,1,14,1.0,0,0.0,0,0,1,0,1,14,18,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7.1
1072,0,0,0.7478991596638656,1,2,0,2,27,0.9642857142857144,0,0.0,0,0,8,0,9,28,33,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.0
1073,0,0,0.7478991596638656,1,2,0,4,13,0.5652173913043478,0,0.0,0,0,5,0,15,23,32,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,7.3
1074,2,0,0.7478991596638656,0,2,1,6,11,0.7857142857142857,0,0.0,0,0,0,0,3,14,23,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.9
1075,1,0,0.7478991596638656,0,1,1,1,18,0.5806451612903226,0,0.0,0,0,11,0,24,31,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.8
1076,1,0,0.7478991596638656,0,3,1,2,16,1.0,0,0.0,0,0,1,0,1,16,22,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.3
1077,2,0,0.7478991596638656,1,4,2,4,19,0.8260869565217391,0,0.0,0,0,6,0,10,23,35,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6.7
1078,2,0,0.7478991596638656,0,2,1,4,23,0.8214285714285714,0,0.0,0,0,1,0,5,28,34,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.1
1079,1,0,0.7478991596638656,1,3,2,3,15,0.9375,0,0.0,0,0,6,0,7,16,24,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,5.8
1080,3,0,0.7478991596638656,1,6,5,8,20,0.7142857142857143,0,0.0,0,0,12,0,19,28,44,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.2
1081,2,0,0.7478991596638656,0,2,2,8,16,0.8421052631578947,0,0.0,0,0,2,0,5,19,34,0,1,1,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,6.4
1082,1,3,0.7478991596638656,0,2,1,3,22,0.7857142857142857,0,0.0,0,0,2,0,8,28,33,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.7
1083,2,0,0.7478991596638656,0,4,2,1,13,0.5,0,0.0,0,0,5,0,18,26,32,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.6
1084,0,0,0.7478991596638656,0,1,1,4,28,0.8484848484848485,0,0.0,0,0,8,0,12,33,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.1
1085,1,0,0.7478991596638656,2,2,2,7,3,0.42857142857142855,0,0.0,0,0,1,0,5,7,22,0,1,4,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,5.7
1086,1,0,0.7478991596638656,0,2,0,4,27,0.6136363636363636,0,0.0,0,0,14,0,31,44,52,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,6.8
1087,1,0,0.7478991596638656,0,4,2,9,13,0.4482758620689655,0,0.0,0,0,6,0,22,29,43,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5.9
1088,7,0,0.7478991596638656,1,9,7,2,21,0.6363636363636364,0,0.0,0,0,17,0,28,33,46,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8.3
1089,2,4,0.7478991596638656,0,3,2,3,16,0.6956521739130435,0,0.0,0,0,4,0,11,23,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.2
1090,4,0,0.7478991596638656,0,5,3,5,23,0.8846153846153846,0,0.0,0,0,10,0,13,26,36,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
1091,1,0,0.7478991596638656,0,1,1,5,25,0.925925925925926,0,0.0,0,0,3,0,5,27,34,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,6.5
1092,7,0,0.7478991596638656,0,7,3,7,14,1.0,0,0.0,0,0,2,0,2,14,31,0,1,2,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,9.1
1093,6,0,0.7478991596638656,0,8,5,3,10,0.5882352941176471,0,0.0,0,0,2,0,9,17,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8.4
1094,0,0,0.7478991596638656,0,1,0,2,10,0.9090909090909092,0,0.0,0,0,1,0,2,11,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.6
1095,4,0,0.7478991596638656,0,6,1,3,14,0.5185185185185185,0,0.0,0,0,10,0,22,27,37,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8.5
1096,1,0,0.7478991596638656,1,3,0,3,18,0.6,0,0.0,0,0,6,0,18,30,41,0,0,3,0,0,0,0,1,0,0,9,1,1,0,0,0,0,0,8.2
1097,2,0,0.7478991596638656,0,4,2,6,22,0.8461538461538461,0,0.0,0,0,6,0,10,26,40,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,7.0
1098,4,0,0.7478991596638656,0,4,2,3,22,0.8148148148148148,0,0.0,0,0,3,0,8,27,35,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,8.8
1099,0,0,0.7478991596638656,0,2,1,6,13,0.5909090909090909,0,0.0,0,0,8,0,17,22,31,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,1,0,4.9
1100,3,2,0.7478991596638656,0,3,3,2,16,0.8888888888888888,0,0.0,0,0,2,0,4,18,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.3
1101,0,0,0.7478991596638656,1,2,2,2,13,0.4642857142857143,0,0.0,0,0,2,0,17,28,33,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.0
1102,0,2,0.7478991596638656,0,0,0,4,7,0.5833333333333334,0,0.0,0,0,0,0,5,12,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.2
1103,2,0,0.7478991596638656,0,4,3,5,21,0.75,0,0.0,0,0,11,0,18,28,39,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.9
1104,2,0,0.7478991596638656,0,2,0,5,19,0.9047619047619048,0,0.0,0,0,4,0,6,21,30,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.9
1105,1,0,0.7478991596638656,0,1,0,2,12,0.5454545454545454,0,0.0,0,0,5,0,15,22,28,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.9
1106,2,0,0.7478991596638656,1,4,2,7,24,0.8,0,0.0,0,0,1,0,6,30,44,0,2,1,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,6.3
1107,2,0,0.7478991596638656,2,4,2,4,19,0.8260869565217391,0,0.0,0,0,9,0,13,23,33,0,1,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,7.0
1108,2,0,0.7478991596638656,0,2,2,4,12,0.5,0,0.0,0,0,2,0,13,24,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.2
1109,3,3,0.7478991596638656,0,7,4,7,11,0.4583333333333333,0,0.0,0,0,6,0,19,24,38,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.5
1110,1,0,0.7478991596638656,1,2,2,6,10,0.6666666666666666,0,0.0,0,0,2,0,6,15,25,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.1
1111,1,0,0.7478991596638656,1,4,1,3,19,0.8636363636363636,0,0.0,0,0,4,0,7,22,31,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.6
1112,2,0,0.7478991596638656,0,2,1,5,56,0.9333333333333332,0,0.0,0,0,6,0,10,60,68,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,6.5
