player_id,name,role,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
26295,Hugo Lloris,Keeper,0,3,0,90,1,6,3,4,11,,,,,0,0,0%,0,0,0,6,0,0,20,25,39,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,,,,8.9
195299,Serge Aurier,Defender,,,,90,,,,,25,0,0,0,81%,0,0,0%,0,0,0,2,1,0,4,31,56,3,1,1,0,0,0,7,8,2,1,6,7,5,0,0,,,,7.4
160599,Toby Alderweireld,Defender,,,,90,,,,,23,0,0,0,72%,0,0,0%,0,0,0,1,0,0,10,32,42,0,1,4,0,0,0,1,2,1,1,1,1,1,0,0,,1,,7
643533,Davinson Sánchez,Defender,,,,90,,,,,29,0,0,0,88%,0,0,0%,0,0,0,0,0,0,3,33,52,0,0,10,0,0,0,0,5,0,2,4,3,1,2,0,,,,7.4
873018,Japhet Tanganga,Defender,,,,90,,,,,23,0,0,0,74%,0,0,0%,0,0,0,0,0,0,3,31,53,0,3,3,1,1,1,3,9,1,3,2,4,2,1,0,,,,7.6
604126,Giovani Lo Celso,Midfielder,,,,90,,,,,46,0,0,0,85%,0,0,0%,0,0,0,4,1,1,5,54,66,1,0,2,1,2,1,7,3,2,0,10,2,2,0,0,,1,,6.9
528453,Harry Winks,Midfielder,,,,90,,,,,32,0,0,0,80%,0,0,0%,0,0,0,1,1,0,4,40,53,1,0,3,1,1,1,2,3,0,1,7,1,1,1,0,,,,7.1
212867,Heung-Min Son,Attacker,,,,90,,,,,15,0,1,1,71%,2,0,100%,0,2,0,2,2,0,3,21,42,1,0,1,2,2,0,6,2,1,3,4,0,0,2,0,,,,7.6
363333,Dele Alli,Midfielder,,,,70,,,,,8,0,0,0,50%,0,0,0%,0,0,0,0,0,0,1,16,25,1,1,2,0,0,0,3,3,1,0,3,1,0,1,0,1,,,6.6
564818,Steven Bergwijn,Midfielder,,,,70,,,,,12,0,0,1,71%,1,0,100%,0,1,0,0,1,0,0,17,32,0,1,0,2,2,1,3,3,0,1,5,1,1,0,0,1,,,7.7
215299,Lucas Moura,Midfielder,,,,84,,,,,11,1,0,0,58%,0,0,0%,0,0,0,0,0,1,2,19,33,3,1,1,0,5,3,7,9,0,0,4,1,0,4,0,1,,,7.7
113836,Danny Welbeck,Attacker,,,,33,,,,,5,0,0,0,71%,0,0,0%,0,0,0,0,0,0,1,7,15,1,0,0,0,3,2,2,2,0,0,2,0,0,0,1,0,,,6
470847,Ignacio Pussetto,Attacker,,,,8,,,,,1,0,0,0,33%,0,0,0%,0,0,0,0,2,0,1,3,6,1,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,,,
534484,Isaac Success,Attacker,,,,15,,,,,2,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,4,8,1,0,0,1,1,0,4,1,1,0,0,0,0,1,1,0,1,,5.3
24147,Ben Foster,Keeper,0,1,0,90,1,2,2,2,14,,,,,0,0,0%,0,0,0,13,0,0,31,32,38,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,,,,5
23358,Adrian Mariappa,Defender,,,,90,,,,,23,0,0,0,64%,0,0,0%,0,0,0,1,1,0,6,36,52,1,5,2,0,0,0,4,6,1,0,3,1,1,0,0,,,,5.7
149219,Christian Kabasele,Defender,,,,90,,,,,16,0,0,0,84%,1,0,0%,1,0,0,1,0,0,1,19,27,5,3,5,0,0,0,6,3,1,0,7,0,0,0,0,,,,5
40548,Craig Cathcart,Defender,,,,90,,,,,20,0,0,0,77%,0,0,0%,0,0,0,1,0,0,3,26,35,2,4,5,0,0,0,2,5,0,1,2,1,1,0,0,,,,5.7
500502,Adam Masina,Defender,,,,90,,,,,28,0,0,1,61%,2,0,50%,1,1,0,4,7,1,13,46,80,2,5,2,1,1,1,4,10,0,1,7,3,0,1,0,,1,,7.2
215658,Nathaniel Chalobah,Midfielder,,,,57,,,,,13,0,0,0,87%,0,0,0%,0,0,0,0,1,0,0,15,28,0,1,2,0,1,0,1,3,0,2,5,1,0,1,0,1,,,6.1
41365,Étienne Capoue,Midfielder,,,,90,,,,,44,0,0,0,79%,1,0,0%,1,0,0,3,0,1,6,56,76,0,5,2,0,1,1,2,13,1,5,10,5,4,2,0,,,,7.3
210278,Roberto Pereyra,Midfielder,,,,75,,,,,19,0,1,1,86%,1,0,100%,0,1,0,0,0,0,0,22,36,0,0,0,1,3,0,8,3,4,0,4,0,0,3,0,1,,,6.5
352887,Abdoulaye Doucouré,Midfielder,,,,90,,,,,34,0,0,0,67%,4,1,0%,3,0,0,3,0,1,5,51,66,3,1,0,3,1,1,11,3,4,0,11,0,0,1,0,,,,5.4
251925,Gerard Deulofeu,Attacker,,,,82,,,,,17,1,0,0,85%,2,2,0%,0,0,0,0,1,2,1,20,44,0,0,0,2,8,2,13,5,2,0,4,2,0,1,0,1,,,6.4
72436,Troy Deeney,Attacker,,,,90,,,,,16,1,1,0,59%,0,0,0%,0,0,0,0,0,1,0,27,38,10,9,1,1,0,0,16,13,2,0,5,2,1,2,0,,,,6.7
418137,Arthur Masuaku,Defender,,,,16,,,,,7,0,0,0,78%,0,0,0%,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,5.9
210276,Manuel Lanzini,Midfielder,,,,5,,,,,2,0,0,0,40%,0,0,0%,0,0,0,0,0,0,0,5,7,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,,,
683450,Pablo Fornals,Midfielder,,,,5,,,,,1,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,,,
30973,Lukasz Fabianski,Keeper,0,2,0,90,1,4,3,3,18,,,,,0,0,0%,0,0,0,17,0,0,22,24,35,0,1,1,0,0,0,0,2,0,0,4,0,0,1,0,,,,5.5
194323,Ryan Fredericks,Midfielder,,,,90,,,,,18,0,0,0,69%,0,0,0%,0,0,0,0,6,0,4,26,55,1,2,4,1,1,0,3,8,0,1,1,5,4,1,0,,,,6.3
696443,Issa Diop,Defender,,,,90,,,,,18,0,1,1,64%,1,0,100%,0,1,0,2,0,0,7,28,40,1,3,4,0,0,0,2,3,1,5,4,0,0,0,0,,,,6.3
49543,Angelo Ogbonna,Defender,,,,90,,,,,24,0,0,0,77%,0,0,0%,0,0,0,3,0,0,8,31,38,1,2,3,0,0,0,2,4,1,1,6,1,1,1,0,,1,,4.9
155782,Aaron Cresswell,Defender,,,,90,,,,,26,0,0,0,81%,0,0,0%,0,0,0,3,5,1,7,32,52,2,2,3,0,1,0,3,2,0,1,8,0,0,0,0,,,,5.8
32728,Robert Snodgrass,Midfielder,,,,85,,,,,18,1,1,2,75%,3,0,67%,1,2,0,2,6,2,2,24,41,2,1,0,1,2,0,6,3,1,0,7,2,2,0,0,1,,,9
654096,Declan Rice,Midfielder,,,,90,,,,,29,0,0,0,78%,0,0,0%,0,0,0,1,0,1,3,37,56,1,2,1,2,3,2,6,9,1,1,13,5,2,0,0,,,,6.2
524437,Tomas Soucek,Midfielder,,,,85,,,,,13,0,0,0,68%,2,1,50%,0,1,0,0,0,1,1,19,42,7,3,3,0,0,0,8,10,1,3,3,5,3,2,0,1,,,7.4
37169,Mark Noble,Midfielder,,,,90,,,,,32,0,1,0,84%,0,0,0%,0,0,0,5,1,2,8,38,57,0,0,0,2,3,1,8,6,0,0,3,4,3,1,0,,,,6.7
158545,Michail Antonio,Midfielder,,,,74,,,,,15,0,0,0,83%,6,2,33%,2,2,0,1,4,0,1,18,43,1,4,0,1,6,5,3,12,1,2,2,0,0,3,0,1,,,7.6
352968,Sebastien Haller,Attacker,,,,90,,,,,16,0,0,0,55%,0,0,0%,0,0,0,1,0,2,2,29,45,12,8,1,1,5,4,16,12,1,1,5,0,0,0,0,,,,6.8
860975,Joseph Willock,Midfielder,,,,1,,,,,3,0,0,0,75%,0,0,0%,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,2,0,0,1,2,1,0,1,0,,,
592909,Lucas Torreira,Midfielder,,,,8,,,,,13,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,13,13,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,,,
169193,Alexandre Lacazette,Attacker,,,,5,,,,,3,1,1,1,100%,1,0,100%,0,1,0,0,0,1,0,3,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,,,
215168,Bernd Leno,Keeper,0,1,0,90,0,2,1,5,15,,,,,0,0,0%,0,0,0,0,0,0,3,19,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,,,7.5
427438,Hector Bellerin,Defender,,,,90,,,,,62,0,0,0,87%,0,0,0%,0,0,0,2,2,0,4,71,86,0,2,1,0,2,1,6,3,2,1,4,0,0,0,0,,,,6.8
184999,Shkodran Mustafi,Defender,,,,90,,,,,72,0,0,0,90%,2,1,0%,1,0,0,5,0,0,7,80,91,1,7,9,0,0,0,2,7,1,0,2,0,0,0,0,,,,7.5
52133,David Luiz,Defender,,,,90,,,,,70,0,0,0,96%,0,0,0%,0,0,0,6,0,0,8,73,79,1,0,1,0,0,0,2,1,1,1,4,1,0,0,0,,,,6.8
961995,Bukayo Saka,Defender,,,,90,,,,,39,1,1,0,91%,2,0,0%,2,0,0,1,7,1,2,43,74,0,0,1,0,10,6,5,9,1,1,3,1,0,2,0,,1,,8.3
531629,Daniel Ceballos,Midfielder,,,,82,,,,,85,0,0,0,96%,0,0,0%,0,0,0,7,2,3,8,89,109,4,1,0,2,3,1,14,5,3,1,9,1,0,2,0,1,,,6.7
207236,Granit Xhaka,Midfielder,,,,90,,,,,97,0,0,0,92%,0,0,0%,0,0,0,2,1,0,5,105,114,4,2,1,0,0,0,8,4,3,1,4,2,2,0,0,,1,,7.1
575735,Nicolas Pépé,Attacker,,,,90,,,,,39,2,1,1,83%,3,0,67%,1,2,0,0,7,4,1,47,75,2,2,0,3,3,2,6,7,0,1,10,2,2,1,0,,,,9.3
36378,Mesut Özil,Midfielder,,,,89,,,,,47,0,1,1,96%,1,0,100%,0,1,0,1,1,4,1,49,57,0,0,0,0,2,1,6,4,2,0,5,1,0,2,0,1,,,8.3
150565,Pierre-Emerick Aubameyang,Attacker,,,,90,,,,,27,0,1,1,90%,4,1,50%,1,2,0,0,4,0,0,30,48,1,1,2,0,2,1,2,4,0,3,2,1,1,1,0,,,,8.4
860920,Edward Nketiah,Attacker,,,,85,,,,,13,0,0,0,76%,2,0,50%,1,1,0,0,0,0,0,17,33,0,1,0,2,1,0,5,3,1,1,1,1,1,1,0,1,,,6.8
541330,Marvelous Nakamba,Midfielder,,,,30,,,,,12,0,0,0,92%,0,0,0%,0,0,0,0,0,1,1,13,24,0,0,0,0,2,1,3,3,1,3,5,2,2,0,1,0,1,,6.5
200917,Borja Baston,Attacker,,,,7,,,,,1,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,,,
513492,Trezeguet,Attacker,,,,20,,,,,0,0,0,0,0,1,1,0%,0,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,2,0,0,2,0,0,1,1,0,,,5.8
30660,Pepe Reina,Keeper,0,5,0,90,1,7,6,8,22,,,,,0,0,0%,0,0,0,4,0,0,10,28,45,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,,,,7.7
710159,Ezri Konsa,Defender,,,,90,,,,,26,0,0,0,72%,0,0,0%,0,0,0,0,0,0,5,36,50,1,1,3,0,0,0,2,2,1,0,4,1,1,0,0,,,,5.4
294254,Björn Engels,Defender,,,,90,,,,,42,0,1,1,84%,2,0,50%,1,1,0,3,0,1,7,50,66,0,2,5,1,0,0,3,2,1,3,4,0,0,0,0,,,,5.7
364549,Kortney Hause,Defender,,,,90,,,,,44,0,0,0,66%,2,0,0%,2,0,0,5,0,0,11,67,93,1,6,0,1,3,3,5,11,2,1,8,2,1,0,0,,,,5.7
612747,Frédéric Guilbert,Defender,,,,90,,,,,25,0,0,0,71%,0,0,0%,0,0,0,3,5,1,5,35,58,5,0,2,0,6,2,12,3,2,0,5,1,1,0,0,,1,,5.9
173317,Danny Drinkwater,Midfielder,,,,60,,,,,43,0,0,0,86%,0,0,0%,0,0,0,4,0,1,6,50,61,0,0,2,1,1,0,8,1,3,1,9,1,0,0,0,1,,,5.7
787350,Douglas Luiz,Midfielder,,,,90,,,,,43,0,0,0,84%,2,1,0%,0,0,0,2,0,1,5,51,67,1,1,3,0,4,3,5,7,1,1,9,3,2,0,0,,,,7.2
538112,Matt Targett,Defender,,,,90,,,,,25,0,0,0,64%,0,0,0%,0,0,0,2,9,1,8,39,78,3,1,1,1,2,1,6,6,0,5,4,3,1,1,0,,,,7
562267,Anwar El-Ghazi,Attacker,,,,70,,,,,10,0,0,0,83%,5,0,60%,2,3,0,2,6,1,2,12,34,0,1,0,6,2,2,8,3,0,1,0,0,0,0,0,1,,,5.8
437329,Mbwana Samatta,Attacker,,,,83,,,,,17,0,0,0,81%,3,2,0%,1,0,0,1,0,2,1,21,32,6,3,0,2,2,2,9,5,1,0,2,0,0,0,0,1,,,6.2
312765,Jack Grealish,Attacker,,,,90,,,,,29,1,2,0,76%,3,1,0%,2,0,0,6,9,5,6,38,70,1,0,0,1,5,2,5,8,0,0,5,0,0,6,0,,,,8
789567,Steven Alzate,Midfielder,,,,29,,,,,22,0,0,0,88%,0,0,0%,0,0,0,1,0,0,1,25,31,1,0,0,1,0,0,2,2,0,0,2,2,0,0,1,0,,,5.9
466890,Alireza Jahanbakhsh,Attacker,,,,17,,,,,7,0,0,0,100%,0,0,0%,0,0,0,0,4,0,0,7,18,0,0,1,1,2,0,4,0,0,0,2,0,0,0,1,0,,,5.5
391064,Neal Maupay,Attacker,,,,33,,,,,5,0,1,0,71%,0,0,0%,0,0,0,0,0,1,0,7,20,0,0,0,2,4,1,5,3,0,0,4,1,1,1,1,0,,,5.9
185644,Mathew Ryan,Keeper,0,0,0,90,0,1,1,9,35,,,,,0,0,0%,0,0,0,10,0,0,16,41,52,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,5.7
182765,Ezequiel Schelotto,Midfielder,,,,73,,,,,23,0,0,0,77%,1,1,0%,0,0,0,1,4,0,1,30,53,2,2,2,1,1,0,7,3,2,1,5,0,0,1,0,1,1,,5.9
174325,Shane Duffy,Defender,,,,90,,,,,62,0,0,0,78%,0,0,0%,0,0,0,5,1,0,10,79,96,2,11,3,1,1,0,5,12,1,3,2,0,0,2,0,,,,7.1
201690,Lewis Dunk,Defender,,,,90,,,,,91,0,0,0,90%,1,0,0%,1,0,0,10,0,1,13,101,109,4,7,2,0,0,0,5,8,0,0,8,1,0,1,0,,,,6.9
188058,Daniel Burn,Defender,,,,57,,,,,30,0,0,0,79%,0,0,0%,0,0,0,0,3,0,2,38,48,1,3,0,0,1,0,3,3,1,0,4,0,0,0,0,1,,,6.2
178765,Davy Pröpper,Midfielder,,,,90,,,,,77,0,0,0,91%,1,1,0%,0,0,0,3,0,1,3,85,95,0,1,0,1,0,0,1,4,0,1,10,3,3,0,0,,,,7.2
231592,Aaron Mooy,Midfielder,,,,90,,,,,43,0,0,0,90%,2,0,50%,1,1,0,0,1,1,1,48,58,0,1,0,2,0,0,2,2,0,1,3,1,1,0,0,,,,6.7
416850,Solly March,Midfielder,,,,90,,,,,33,0,0,0,77%,1,1,0%,0,0,0,2,8,1,5,43,80,2,4,0,4,2,1,10,9,2,4,5,2,1,2,0,,1,,6.5
167008,Pascal Gross,Midfielder,,,,61,,,,,41,0,0,0,89%,0,0,0%,0,0,0,4,2,0,6,46,54,2,0,0,1,0,0,4,2,0,0,0,1,0,1,0,1,,,5.9
318615,Leandro Trossard,Midfielder,,,,90,,,,,24,0,0,0,71%,2,0,0%,2,0,0,6,5,0,7,34,57,0,0,0,1,4,3,4,6,2,1,6,2,2,1,0,,,,6.8
35523,Glenn Murray,Attacker,,,,90,,,,,9,0,0,0,47%,2,0,50%,1,1,0,0,0,0,0,19,26,5,9,0,0,0,0,7,11,1,0,0,0,0,3,0,,,,6.6
281207,Kurt Zouma,Defender,,,,45,,,,,35,0,0,0,88%,0,0,0%,0,0,0,1,0,0,2,40,51,1,4,1,0,1,1,1,6,0,2,4,1,0,0,1,0,1,,6.5
750032,Mason Mount,Midfielder,,,,78,,,,,28,0,0,0,82%,3,2,0%,1,0,0,0,2,1,1,34,47,0,0,0,0,0,0,1,2,0,0,4,1,1,1,1,0,,,6.8
46469,Olivier Giroud,Attacker,,,,22,,,,,9,0,0,0,100%,0,0,0%,0,0,0,0,0,1,0,9,13,2,0,2,0,0,0,2,0,1,0,2,0,0,0,1,0,,,5.8
28955,Wilfredo Caballero,Keeper,0,0,0,90,0,1,1,1,24,,,,,0,0,0%,0,0,0,7,0,0,14,31,34,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,5.2
807729,Reece James,Defender,,,,90,,,,,61,0,0,0,88%,2,1,0%,1,0,0,2,5,1,4,69,97,2,2,0,3,1,1,8,4,2,0,6,0,0,1,0,,,,5.5
449232,Andreas Christensen,Defender,,,,45,,,,,21,0,0,0,88%,0,0,0%,0,0,0,0,0,0,2,24,31,1,1,1,0,0,0,1,6,0,1,4,4,3,1,0,1,,,6.5
276738,Antonio Rüdiger,Defender,,,,90,,,,,50,0,0,0,91%,1,1,0%,0,0,0,4,1,0,7,55,66,2,3,2,0,0,0,3,5,1,1,5,1,1,1,0,,1,,6.2
72541,César Azpilicueta,Defender,,,,90,,,,,47,0,0,0,76%,3,1,33%,0,1,0,1,4,0,5,62,87,1,1,2,0,0,0,2,2,1,0,3,0,0,1,0,,,,6
319300,N'Golo Kanté,Midfielder,,,,12,,,,,2,0,0,0,50%,0,0,0%,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,,,5.7
282775,Jorginho,Midfielder,,,,90,,,,,82,0,0,0,94%,0,0,0%,0,0,0,9,0,1,10,87,100,1,0,2,0,1,0,3,4,0,0,10,3,0,1,0,,,,6.4
239219,Mateo Kovacic,Midfielder,,,,90,,,,,72,0,0,0,88%,2,1,0%,0,0,0,2,1,2,4,82,103,0,0,3,2,5,4,6,8,2,1,10,3,2,1,0,,,,7.2
94086,Willian,Attacker,,,,90,,,,,37,0,1,0,88%,1,0,0%,1,0,0,3,8,2,3,42,66,0,0,1,1,1,1,2,6,1,1,6,3,1,2,0,,1,,6.9
248689,Michy Batshuayi,Attacker,,,,68,,,,,14,0,0,0,93%,2,0,0%,2,0,0,0,0,0,0,15,30,5,2,0,0,4,2,9,5,1,0,1,1,0,0,0,1,,,5.7
150250,Pedro Rodriguez,Attacker,,,,90,,,,,46,0,0,0,88%,3,2,0%,1,0,0,2,2,3,2,52,70,1,1,0,1,2,1,6,5,2,1,9,1,1,2,0,,1,,6.7
242156,Djibril Sidibé,Defender,,,,64,,,,,20,0,0,0,71%,0,0,0%,0,0,0,1,2,2,2,28,44,1,1,0,2,0,0,5,4,0,1,8,1,0,2,1,0,,,6.4
603329,Mason Holgate,Defender,,,,4,,,,,4,0,0,0,67%,0,0,0%,0,0,0,1,0,0,1,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,
742405,Tom Davies,Midfielder,,,,25,,,,,8,0,0,0,80%,0,0,0%,0,0,0,0,0,1,0,10,13,2,0,0,1,0,0,5,0,1,0,3,0,0,0,1,0,,,5.7
303919,Jordan Pickford,Keeper,0,0,0,90,0,1,1,7,11,,,,,0,0,0%,0,0,0,6,0,0,18,23,36,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,,,,5.3
77690,Seamus Coleman,Defender,,,,90,,,,,20,0,0,0,83%,0,0,0%,0,0,0,1,4,0,4,24,55,1,0,1,1,4,2,9,5,3,2,5,3,2,0,0,,,,6.7
496042,Yerry Mina,Defender,,,,90,,,,,36,0,0,0,84%,1,0,0%,1,0,0,4,0,0,6,43,56,3,7,1,0,0,0,3,8,0,0,1,1,1,0,0,,,,6.8
290410,Michael Keane,Defender,,,,90,,,,,29,0,0,0,78%,0,0,0%,0,0,0,3,0,0,6,37,52,3,4,8,1,0,0,4,6,0,1,2,2,1,0,0,,,,7
210111,Lucas Digne,Defender,,,,90,,,,,25,0,0,0,68%,1,0,100%,0,1,0,1,11,3,2,37,90,2,5,5,1,6,3,9,13,1,2,8,4,2,1,0,,,,7.9
31013,Theo Walcott,Attacker,,,,26,,,,,5,1,1,0,83%,0,0,0%,0,0,0,0,1,1,1,6,10,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,,,7.5
157729,Gylfi Sigurdsson,Midfielder,,,,86,,,,,28,0,0,0,78%,1,0,100%,0,1,0,4,1,1,5,36,47,0,1,1,0,3,3,5,4,2,0,11,0,0,0,0,1,,,7
46893,Morgan Schneiderlin,Midfielder,,,,90,,,,,37,0,0,0,84%,1,0,0%,1,0,0,6,0,0,6,44,68,0,3,4,1,0,0,2,8,1,4,4,5,5,0,0,,,,7.8
265116,Bernard,Midfielder,,,,65,,,,,13,0,1,1,72%,1,0,100%,0,1,0,0,1,0,0,18,32,1,0,0,0,2,1,4,3,2,2,3,2,1,0,0,1,,,7.7
654908,Richarlison,Attacker,,,,90,,,,,18,0,1,1,72%,5,1,60%,1,3,0,0,4,1,0,25,46,4,3,1,2,2,2,8,7,0,0,4,1,1,1,0,,,,8.5
612150,Dominic Calvert-Lewin,Attacker,,,,90,,,,,9,1,1,1,43%,4,1,50%,1,2,0,0,0,1,1,21,39,8,5,1,0,0,0,9,10,1,0,3,0,0,5,0,,,,8.5
263653,John Stones,Defender,,,,25,,,,,34,0,0,0,94%,0,0,0%,0,0,0,0,0,0,0,36,37,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,,,6.3
178818,Ilkay Gündogan,Midfielder,,,,11,,,,,32,0,0,0,100%,0,0,0%,0,0,0,2,1,0,2,32,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,6.2
815006,Phil Foden,Midfielder,,,,5,,,,,13,0,0,0,93%,0,0,0%,0,0,0,0,0,0,0,14,17,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,,,
363364,Ederson Moraes,Keeper,0,0,0,90,0,0,0,1,21,,,,,0,0,0%,0,0,0,3,0,0,4,22,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,6.7
159833,Kyle Walker,Defender,,,,90,,,,,71,0,0,0,90%,1,0,0%,1,0,0,5,5,1,7,79,105,2,1,3,0,2,2,2,5,0,2,5,2,0,0,0,,,,7.8
174321,Nicolas Otamendi,Defender,,,,90,,,,,64,0,0,0,90%,0,0,0%,0,0,0,5,0,1,8,71,81,1,4,6,0,0,0,3,4,1,2,7,0,0,0,0,,,,7.5
411617,Aymeric Laporte,Defender,,,,65,,,,,56,0,0,0,98%,0,0,0%,0,0,0,2,0,0,3,57,61,1,0,0,0,0,0,2,1,0,0,4,0,0,1,0,1,,,6.7
280965,Benjamin Mendy,Defender,,,,90,,,,,74,0,0,0,95%,1,0,100%,0,1,0,1,10,0,1,78,95,0,0,1,0,0,0,2,2,1,0,1,2,2,0,0,,,,7.4
169200,Kevin De Bruyne,Midfielder,,,,79,,,,,88,1,2,1,86%,2,0,100%,0,2,0,5,13,6,6,102,135,1,0,0,1,5,2,8,4,1,1,7,1,1,1,0,1,,,9
675088,Rodri,Midfielder,,,,90,,,,,178,0,0,1,95%,2,1,50%,0,1,0,6,0,0,8,188,195,1,3,1,1,0,0,3,4,1,1,12,0,0,1,0,,,,8.6
37459,David Silva,Midfielder,,,,85,,,,,74,0,1,0,88%,1,0,0%,1,0,0,3,1,3,4,84,92,1,0,0,1,1,1,4,3,1,0,5,1,1,1,0,1,,,7.5
488139,Bernardo Silva,Midfielder,,,,90,,,,,54,1,0,0,92%,3,1,0%,1,0,0,2,4,2,2,59,82,1,0,0,2,5,3,6,4,0,0,4,1,0,0,0,,,,7.7
37412,Sergio Agüero,Attacker,,,,90,,,,,27,0,0,0,79%,6,2,17%,2,1,0,0,1,1,0,34,53,0,0,0,3,5,4,4,4,0,1,0,0,0,0,0,,,,7
576165,Gabriel Jesus,Attacker,,,,90,,,,,36,0,0,0,90%,4,2,50%,0,2,0,2,0,2,2,40,61,2,0,1,1,5,5,3,10,0,0,10,3,2,2,0,,,,8
864983,Jamal Lewis,Defender,,,,63,,,,,16,0,0,0,67%,1,1,0%,0,0,0,2,0,0,7,24,51,1,0,7,1,2,2,3,5,1,0,7,3,3,0,1,0,,,6.8
610184,Emiliano Buendia,Midfielder,,,,7,,,,,7,0,0,0,78%,0,0,0%,0,0,0,0,0,1,0,9,12,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,,,
194533,Josip Drmic,Attacker,,,,6,,,,,3,0,0,0,75%,0,0,0%,0,0,0,0,0,0,0,4,7,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,,,
24229,Tim Krul,Keeper,0,3,0,90,0,5,3,5,18,,,,,0,0,0%,0,0,0,10,0,0,28,37,47,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,,,6.7
956621,Max Aarons,Defender,,,,90,,,,,19,0,0,0,79%,0,0,0%,0,0,0,1,0,0,4,24,44,0,1,3,0,1,0,3,1,1,3,8,0,0,0,0,,,,6.2
560118,Christoph Zimmermann,Defender,,,,90,,,,,27,0,0,0,68%,0,0,0%,0,0,0,1,0,0,8,40,54,0,3,9,0,0,0,0,6,0,1,3,3,2,0,0,,,,7.4
202180,Grant Hanley,Defender,,,,90,,,,,21,0,0,0,78%,1,0,0%,1,0,0,2,0,0,5,27,50,0,2,5,0,1,1,2,7,1,6,6,1,1,3,0,,1,,7.3
363318,Sam Byram,Defender,,,,27,,,,,9,0,0,0,64%,0,0,0%,0,0,0,1,0,0,4,14,21,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,,,6.1
40100,Alexander Tettey,Midfielder,,,,84,,,,,22,0,0,0,79%,1,0,0%,1,0,0,0,0,0,0,28,37,1,1,3,0,0,0,1,1,0,5,3,0,0,0,0,1,,,7
190851,Kenny McLean,Midfielder,,,,90,,,,,42,0,0,0,82%,0,0,0%,0,0,0,2,0,0,4,51,71,4,2,4,1,2,1,8,6,2,1,13,3,3,0,0,,,,6.5
182892,Lukas Rupp,Midfielder,,,,83,,,,,15,0,0,0,68%,0,0,0%,0,0,0,0,0,1,1,22,36,2,0,0,3,0,0,5,1,0,5,8,1,0,0,0,1,,,5.8
350634,Ondrej Duda,Midfielder,,,,90,,,,,26,0,0,0,72%,0,0,0%,0,0,0,0,3,1,3,36,51,2,1,0,0,2,0,5,3,0,1,3,1,0,2,0,,,,6
789593,Todd Cantwell,Midfielder,,,,90,,,,,27,0,0,0,77%,1,0,0%,1,0,0,3,0,2,5,35,60,2,1,1,2,3,2,6,11,0,0,7,4,3,5,0,,,,7
66578,Teemu Pukki,Attacker,,,,90,,,,,16,0,0,0,73%,1,0,100%,0,1,0,0,0,0,1,22,30,1,0,0,1,0,0,2,0,0,1,4,0,0,0,0,,,,5.7
429955,John Lundstram,Defender,,,,29,,,,,7,0,1,1,78%,2,0,50%,1,1,0,0,2,0,1,9,15,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,,,7.3
